id,location_id,attention,address_1,address_2,city,region,state_province,postal_code,country,address_type
addr-466714,loc-466714,NA,300 West Kelley Street,NA,Sigourney,NA,IA,52591,US,physical
addr-466715,loc-466715,NA,147 South Main Avenue,NA,Sioux Center,NA,IA,51250,US,physical
addr-466716,loc-466716,NA,"1551 Indian Hills Drive, Suite 214, P.O. Box 1197",NA,Sioux City,NA,IA,51104,US,physical
addr-466717,loc-466717,NA,1601 Military Road,NA,Sioux City,NA,IA,51103,US,physical
addr-466718,loc-466718,NA,1221 Pierce Street,NA,Sioux City,NA,IA,51105,US,physical
addr-466719,loc-466719,NA,125 6th Street,NA,Sioux City,NA,IA,51103,US,physical
addr-466720,loc-466720,NA,"800 5th Street, Suite 200",NA,Sioux City,NA,IA,51101,US,physical
addr-466721,loc-466721,NA,"505 5th Street, Suite 433",NA,Sioux City,NA,IA,51101,US,physical
addr-466722,loc-466722,NA,625 Court Street,NA,Sioux City,NA,IA,51101,US,physical
addr-466723,loc-466723,NA,205 5th Street,NA,Sioux City,NA,IA,51101,US,physical
addr-466724,loc-466724,NA,"822 Douglas Street, Suites 201-209",NA,Sioux City,NA,IA,51101,US,physical
addr-466725,loc-466725,NA,"505 5th Street, Suite 100",NA,Sioux City,NA,IA,51101,US,physical
addr-466726,loc-466726,NA,607 1st Avenue West,NA,Spencer,NA,IA,51301,US,physical
addr-466727,loc-466727,NA,1812 24th Avenue West,NA,Spencer,NA,IA,51301,US,physical
addr-466728,loc-466728,NA,"201 East 11th Street, Suite 104",NA,Spencer,NA,IA,51301,US,physical
addr-466729,loc-466729,NA,1200 1st Avenue East,NA,Spencer,NA,IA,51301,US,physical
addr-466730,loc-466730,NA,710 Lake Street,NA,Spirit Lake,NA,IA,51360,US,physical
addr-466731,loc-466731,NA,1401 Hill Avenue,NA,Spirit Lake,NA,IA,51360,US,physical
addr-466732,loc-466732,NA,- - -,NA,Spirit Lake,NA,IA,51360,US,physical
addr-466733,loc-466733,NA,728 Erie Street,NA,Storm Lake,NA,IA,50588,US,physical
addr-466734,loc-466734,NA,"824 Flindt Drive, Suite 103",NA,Storm Lake,NA,IA,50588,US,physical
addr-466735,loc-466735,NA,"853 1st Avenue, Suite 104",NA,Storm Lake,NA,IA,50588,US,physical
addr-466736,loc-466736,NA,216 West 6th Street,NA,Tipton,NA,IA,52772,US,physical
addr-466737,loc-466737,NA,"811 D Avenue, Suite 27",NA,Vinton,NA,IA,52349,US,physical
addr-466738,loc-466738,NA,"212 West Dale Street, Suite 100",NA,Waterloo,NA,IA,50703,US,physical
addr-466739,loc-466739,NA,3251 West 9th Street,NA,Waterloo,NA,IA,50702,US,physical
addr-466740,loc-466740,NA,405 East 5th Street,NA,Waterloo,NA,IA,50703,US,physical
addr-466741,loc-466741,NA,3362 University Avenue,NA,Waterloo,NA,IA,50701,US,physical
addr-466742,loc-466742,NA,"607 Sycamore Street, Suite 300",NA,Waterloo,NA,IA,50703,US,physical
addr-466743,loc-466743,NA,905 Franklin Street,NA,Waterloo,NA,IA,50703,US,physical
addr-466744,loc-466744,NA,1 Allamakee Street,NA,Waukon,NA,IA,52172,US,physical
addr-466745,loc-466745,NA,124 2nd Street NE,NA,Waverly,NA,IA,50677,US,physical
addr-466746,loc-466746,NA,111 10th Street SW,NA,Waverly,NA,IA,50677,US,physical
addr-466747,loc-466747,NA,500 Fair Meadow Drive,NA,Webster City,NA,IA,50595,US,physical
addr-466748,loc-466748,NA,1706 West Agency Road,NA,West Burlington,NA,IA,52655,US,physical
addr-466749,loc-466749,NA,"950 Office Park Road, Suite 127",NA,West Des Moines,NA,IA,50265,US,physical
addr-466750,loc-466750,NA,"7545 Ashworth Road, Suite 210",NA,West Des Moines,NA,IA,50266,US,physical
addr-466751,loc-466751,NA,1300 Woodland Avenue,NA,West Des Moines,NA,IA,50265,US,physical
addr-466752,loc-466752,NA,706 Cedar Avenue,NA,Woodward,NA,IA,50276,US,physical
addr-475736,loc-475736,NA,"100 1st St NW, Ste 200",NA,Mason City,NA,IA,50401,US,physical
addr-475737,loc-475737,NA,660 Iowa St,NA,Dubuque,NA,IA,52001,US,physical
addr-475738,loc-475738,NA,1240 26th Ave Ct SW,NA,Cedar Rapids,NA,IA,52404,US,physical
addr-475810,loc-475810,NA,126 N Main St,NA,Conrad,NA,IA,50621,US,physical
addr-475862,loc-475862,NA,9943 Hickman Rd,NA,Urbandale,NA,IA,50322,US,physical
addr-475863,loc-475863,NA,1407 Independence Ave,NA,Waterloo,NA,IA,50703,US,physical
addr-475864,loc-475864,NA,22 N Georgia Ave STE 300,NA,Mason City,NA,IA,50401,US,physical
addr-475865,loc-475865,NA,855 S Dubuque St,NA,Iowa City,NA,IA,52240,US,physical
addr-475866,loc-475866,NA,501 13th St NW,NA,Cedar Rapids,NA,IA,52405,US,physical
addr-475867,loc-475867,NA,111 Court Ave,NA,Des Moines,NA,IA,50309,US,physical
addr-475868,loc-475868,NA,600 W 4th St,NA,Davenport,NA,IA,52801,US,physical
addr-475871,loc-475871,NA,319 E 5th St,NA,Des Moines,NA,IA,50309,US,physical
addr-475939,loc-475939,NA,1223 6th Ave,NA,Des Moines,NA,IA,50314,US,physical
addr-476020,loc-476020,NA,1200 University Ave STE 200,NA,Des Moines,NA,IA,50314,US,physical
addr-476047,loc-476047,NA,1021 Nebraska St,NA,Sioux City,NA,IA,51105,US,physical
addr-476296,loc-476296,NA,1227 E Rusholme St,NA,Davenport,NA,IA,52803,US,physical
addr-476377,loc-476377,NA,8515 Douglas Ave,NA,Urbandale,NA,IA,50322,US,physical
addr-476378,loc-476378,NA,20 W 7th St,NA,Dubuque,NA,IA,52001,US,physical
addr-476416,loc-476416,NA,227 S 6th St,NA,Council Bluffs,NA,IA,51501,US,physical
addr-476586,loc-476586,NA,105 JESSUP HALL,NA,Iowa City,NA,IA,52242,US,physical
addr-476717,loc-476717,NA,2101 Kimball Ave STE 401,NA,Waterloo,NA,IA,50702,US,physical
addr-477084,loc-477084,NA,321 E 12th St,NA,Des Moines,NA,IA,50319,US,physical
addr-487490,loc-487490,NA,1750 W BROADWAY,NA,COUNCIL BLUFFS,NA,IA,51501,US,physical
addr-487896,loc-487896,NA,1300 WOODLAND AVE,NA,WEST DES MOINES,NA,IA,50265,US,physical
addr-487897,loc-487897,NA,"1555 SE DELAWARE ST, STE M",NA,ANKENY,NA,IA,50021,US,physical
addr-487898,loc-487898,NA,"813 N LINCOLN ST, STE 9",NA,KNOXVILLE,NA,IA,50138,US,physical
addr-488086,loc-488086,NA,"1223 CENTER ST, STE 22",NA,DES MOINES,NA,IA,50309,US,physical
addr-488266,loc-488266,NA,5005 BOWLING ST SW STE C,NA,CEDAR RAPIDS,NA,IA,52404,US,physical
addr-488421,loc-488421,NA,3811 N HARRISON ST,NA,DAVENPORT,NA,IA,52806,US,physical
addr-488434,loc-488434,NA,"95 UNIVERSITY AVE, STE 8",NA,DES MOINES,NA,IA,50314,US,physical
addr-488512,loc-488512,NA,321 8TH AVE W,NA,CRESCO,NA,IA,52136,US,physical
addr-488537,loc-488537,NA,215 13TH AVE SW,NA,CLARION,NA,IA,50525,US,physical
addr-488551,loc-488551,NA,107 W DIVISION ST,NA,WEST BEND,NA,IA,50597,US,physical
addr-488558,loc-488558,NA,1120 EAST HIGHWAY 20,NA,CORRECTIONVILLE,NA,IA,51016,US,physical
addr-488559,loc-488559,NA,111 MAIN ST,NA,KINGSLEY,NA,IA,51028,US,physical
addr-488563,loc-488563,NA,307 E MAIN ST,NA,ANTHON,NA,IA,51004,US,physical
addr-488596,loc-488596,NA,"713 WOODLAND AVE, STE A",NA,RICEVILLE,NA,IA,50466,US,physical
addr-488655,loc-488655,NA,"300 W HUTCHINGS ST, STE 100&110",NA,WINTERSET,NA,IA,50273,US,physical
addr-488656,loc-488656,NA,125 W 1ST ST,NA,EARLHAM,NA,IA,50072,US,physical
addr-488734,loc-488734,NA,800 11TH ST,NA,CHARLES CITY,NA,IA,50616,US,physical
addr-488749,loc-488749,NA,402 SIEGEL ST,NA,TAMA,NA,IA,52339,US,physical
addr-488750,loc-488750,NA,225 WELTER DR,NA,MONTICELLO,NA,IA,52310,US,physical
addr-488779,loc-488779,NA,609 SE KENT ST,NA,GREENFIELD,NA,IA,50849,US,physical
addr-488862,loc-488862,NA,1122 12TH ST,NA,HAWARDEN,NA,IA,51023,US,physical
addr-488865,loc-488865,NA,240 N RERICK AVE,NA,PRIMGHAR,NA,IA,51245,US,physical
addr-488893,loc-488893,NA,1800 MAIN ST,NA,GOWRIE,NA,IA,50543,US,physical
addr-488903,loc-488903,NA,704 3RD ST,NA,SULLY,NA,IA,50251,US,physical
addr-488905,loc-488905,NA,809 ELM ST,NA,MISSOURI VALLEY,NA,IA,51555,US,physical
addr-488911,loc-488911,NA,620 N 8TH ST,NA,OSAGE,NA,IA,50461,US,physical
addr-488912,loc-488912,NA,"140 W 4TH ST, STE 1",NA,SAINT ANSGAR,NA,IA,50472,US,physical
addr-488913,loc-488913,NA,304 FRANKLIN ST,NA,KEOSAUQUA,NA,IA,52565,US,physical
addr-488971,loc-488971,NA,800 OAK ST,NA,SHELDON,NA,IA,51201,US,physical
addr-488976,loc-488976,NA,311 S CLARK ST,NA,CARROLL,NA,IA,51401,US,physical
addr-489020,loc-489020,NA,1220 CHATBURN AVE,NA,HARLAN,NA,IA,51537,US,physical
addr-489037,loc-489037,NA,510 N ELM ST,NA,AVOCA,NA,IA,51521,US,physical
addr-489038,loc-489038,NA,4022 MAIN ST,NA,ELK HORN,NA,IA,51531,US,physical
addr-489071,loc-489071,NA,1720 CENTRAL AVE E,NA,HAMPTON,NA,IA,50441,US,physical
addr-489072,loc-489072,NA,101 N AKIR ST,NA,LATIMER,NA,IA,50452,US,physical
addr-489077,loc-489077,NA,1160 3RD ST,NA,LAKE VIEW,NA,IA,51450,US,physical
addr-489134,loc-489134,NA,1614 DIAMOND ST PLACE,NA,ONAWA,NA,IA,51040,US,physical
addr-489171,loc-489171,NA,1351 W MAIN ST,NA,LAKE CITY,NA,IA,51449,US,physical
addr-489184,loc-489184,NA,321 MAIN ST,NA,SANBORN,NA,IA,51248,US,physical
addr-489248,loc-489248,NA,601 ROSARY DR,NA,CORNING,NA,IA,50841,US,physical
addr-489250,loc-489250,NA,118 S 1ST AVE,NA,LOGAN,NA,IA,51546,US,physical
addr-489251,loc-489251,NA,704 IOWA AVE,NA,DUNLAP,NA,IA,51529,US,physical
addr-489254,loc-489254,NA,210 S MAIN ST,NA,LENOX,NA,IA,50851,US,physical
addr-489255,loc-489255,NA,1502 MADISON ST,NA,BEDFORD,NA,IA,50833,US,physical
addr-489256,loc-489256,NA,518 LINCOLNWAY ST,NA,WOODBINE,NA,IA,51579,US,physical
addr-489258,loc-489258,NA,1109 MORNINGSIDE DR,NA,GRISWOLD,NA,IA,51535,US,physical
addr-489259,loc-489259,NA,"1501 E 10TH ST, STE 100, 105 & 120",NA,ATLANTIC,NA,IA,50022,US,physical
addr-489260,loc-489260,NA,92 MAIN ST,NA,MASSENA,NA,IA,50853,US,physical
addr-489263,loc-489263,NA,720 MAIN ST,NA,ANITA,NA,IA,50020,US,physical
addr-489341,loc-489341,NA,1519 S PHILLIPS ST,NA,ALGONA,NA,IA,50511,US,physical
addr-489366,loc-489366,NA,"80 AMHEARST BLVD, STE 400",NA,NASHUA,NA,IA,50658,US,physical
addr-489507,loc-489507,NA,122 W RAMSEY ST,NA,BANCROFT,NA,IA,50517,US,physical
addr-489515,loc-489515,NA,19942 SAINT JOSEPH DR,NA,CENTERVILLE,NA,IA,52544,US,physical
addr-489601,loc-489601,NA,107 S JEFFERSON ST,NA,EXIRA,NA,IA,50076,US,physical
addr-489630,loc-489630,NA,112 N KIEL ST,NA,HOLSTEIN,NA,IA,51025,US,physical
addr-489636,loc-489636,NA,702 W UNION ST,NA,EDGEWOOD,NA,IA,52042,US,physical
addr-489637,loc-489637,NA,133 1ST ST SE,NA,HOPKINTON,NA,IA,52237,US,physical
addr-489638,loc-489638,NA,709 W MAIN ST,NA,MANCHESTER,NA,IA,52057,US,physical
addr-489650,loc-489650,NA,3201 1ST ST,NA,EMMETSBURG,NA,IA,50536,US,physical
addr-489651,loc-489651,NA,204 N VAN GORDON AVE,NA,GRAETTINGER,NA,IA,51342,US,physical
addr-489655,loc-489655,NA,300 SIOUX VALLEY DR,NA,CHEROKEE,NA,IA,51012,US,physical
addr-489668,loc-489668,NA,"100 MEDICAL PKWY, STE A&B",NA,DENISON,NA,IA,51442,US,physical
addr-489670,loc-489670,NA,205 MAIN STREET,NA,VAN HORNE,NA,IA,52346,US,physical
addr-489671,loc-489671,NA,504 N 9TH AVE,NA,VINTON,NA,IA,52349,US,physical
addr-489672,loc-489672,NA,1002 W MAIN ST,NA,URBANA,NA,IA,52345,US,physical
addr-489693,loc-489693,NA,100 S MAIN ST,NA,LENOX,NA,IA,50851,US,physical
addr-489696,loc-489696,NA,6582 165TH ST,NA,ALBIA,NA,IA,52531,US,physical
addr-489714,loc-489714,NA,"700 E 2ND ST, STE 2",NA,IDA GROVE,NA,IA,51445,US,physical
addr-489754,loc-489754,NA,309 S 5TH AVE,NA,VILLISCA,NA,IA,50864,US,physical
addr-489755,loc-489755,NA,"312 9TH ST SW, STE 2300",NA,WAVERLY,NA,IA,50677,US,physical
addr-489763,loc-489763,NA,101 MAIN ST,NA,LINEVILLE,NA,IA,50147,US,physical
addr-489770,loc-489770,NA,5616 460TH STREET,NA,PAULLINA,NA,IA,51046,US,physical
addr-489783,loc-489783,NA,513 S MUCKEY ST,NA,MAPLETON,NA,IA,51034,US,physical
addr-489807,loc-489807,NA,206 S 4TH ST,NA,FARMINGTON,NA,IA,52626,US,physical
addr-489936,loc-489936,NA,"312 9TH ST SW, SUITE 2200",NA,WAVERLY,NA,IA,50677,US,physical
addr-489986,loc-489986,NA,409 EVANS ST,NA,SLOAN,NA,IA,51055,US,physical
addr-489988,loc-489988,NA,710 CENTER ST,NA,TABOR,NA,IA,51653,US,physical
addr-489989,loc-489989,NA,1219 MAIN ST,NA,HAMBURG,NA,IA,51640,US,physical
addr-490006,loc-490006,NA,313 MAIN ST,NA,SIDNEY,NA,IA,51652,US,physical
addr-490019,loc-490019,NA,1 JACK FOSTER DR,NA,SHENANDOAH,NA,IA,51601,US,physical
addr-490041,loc-490041,NA,50 N 4TH ST,NA,LANSING,NA,IA,52151,US,physical
addr-490062,loc-490062,NA,515 W WALL ST,NA,SEYMOUR,NA,IA,52590,US,physical
addr-490120,loc-490120,NA,505 E LAKE ST,NA,ROCKWELL CITY,NA,IA,50579,US,physical
addr-490152,loc-490152,NA,"515 PACIFIC AVE, STE 2",NA,AUDUBON,NA,IA,50025,US,physical
addr-490234,loc-490234,NA,1001 MASON WAY,NA,SHELL ROCK,NA,IA,50670,US,physical
addr-490265,loc-490265,NA,"417 S EAST ST, STE 100",NA,CORYDON,NA,IA,50060,US,physical
addr-490266,loc-490266,NA,109 BROAD ST,NA,HUMESTON,NA,IA,50123,US,physical
addr-490268,loc-490268,NA,"1013 FIRST STREET, BOX C",NA,REDFIELD,NA,IA,50233,US,physical
addr-490284,loc-490284,NA,345 1ST ST S,NA,WINTHROP,NA,IA,50682,US,physical
addr-490366,loc-490366,NA,200 MAIN ST,NA,GUTTENBERG,NA,IA,52052,US,physical
addr-490367,loc-490367,NA,101 S WASHINGTON ST,NA,EDGEWOOD,NA,IA,52042,US,physical
addr-490368,loc-490368,NA,101 E WATSON ST,NA,GARNAVILLO,NA,IA,52049,US,physical
addr-490369,loc-490369,NA,401 CARDINAL AVE,NA,ATKINS,NA,IA,52206,US,physical
addr-490379,loc-490379,NA,403 1ST ST SE,NA,BELMOND,NA,IA,50421,US,physical
addr-490424,loc-490424,NA,"700 2ND ST SE, STE 101",NA,HAMPTON,NA,IA,50441,US,physical
addr-490436,loc-490436,NA,520 MAIN ST,NA,MAPLETON,NA,IA,51034,US,physical
addr-490493,loc-490493,NA,1200 N 7TH ST,NA,CHARITON,NA,IA,50049,US,physical
addr-490505,loc-490505,NA,"303 SW 7TH ST, STE B",NA,STUART,NA,IA,50250,US,physical
addr-490645,loc-490645,NA,498 N HIGHLAND ST,NA,WILLIAMSBURG,NA,IA,52361,US,physical
addr-490649,loc-490649,NA,"300 W MAY ST, STE A",NA,MARENGO,NA,IA,52301,US,physical
addr-490680,loc-490680,NA,920 N QUINCY AVENUE,NA,OTTUMWA,NA,IA,52501,US,physical
addr-490719,loc-490719,NA,300 S MAPLE ST,NA,ODEBOLT,NA,IA,51458,US,physical
addr-490720,loc-490720,NA,"1230 SOUTH IOWA AVE, BOX 909",NA,WASHINGTON,NA,IA,52353,US,physical
addr-490726,loc-490726,NA,"509 N MADISON ST, STE 100",NA,BLOOMFIELD,NA,IA,52537,US,physical
addr-490730,loc-490730,NA,802 ILLINOIS ST,NA,SIDNEY,NA,IA,51652,US,physical
addr-490785,loc-490785,NA,444 E POLK ST,NA,WASHINGTON,NA,IA,52353,US,physical
addr-490817,loc-490817,NA,"504 N CLEVELAND ST, STE M",NA,MOUNT AYR,NA,IA,50854,US,physical
addr-490833,loc-490833,NA,320 W WALNUT ST,NA,OGDEN,NA,IA,50212,US,physical
addr-490834,loc-490834,NA,623 W NORTH ST,NA,MADRID,NA,IA,50156,US,physical
addr-490873,loc-490873,NA,2000B S MAIN ST,NA,FAIRFIELD,NA,IA,52556,US,physical
addr-490953,loc-490953,NA,"1314 S STUART STREET, SUITE B",NA,SIGOURNEY,NA,IA,52591,US,physical
addr-491040,loc-491040,NA,110 KING ST,NA,FAYETTE,NA,IA,52142,US,physical
addr-491051,loc-491051,NA,110 JEFFERSON ST,NA,WEST UNION,NA,IA,52175,US,physical
addr-491108,loc-491108,NA,111 S REYNOLDS ST,NA,POSTVILLE,NA,IA,52162,US,physical
addr-491134,loc-491134,NA,1791 HIGHWAY 64 E,NA,ANAMOSA,NA,IA,52205,US,physical
addr-491141,loc-491141,NA,740 E OAK ST,NA,MONTICELLO,NA,IA,52310,US,physical
addr-491215,loc-491215,NA,"640 S 19TH ST, STE 100",NA,NEVADA,NA,IA,50201,US,physical
addr-491217,loc-491217,NA,403 1ST ST,NA,MAXWELL,NA,IA,50161,US,physical
addr-491227,loc-491227,NA,1307 S BROADWAY ST,NA,TOLEDO,NA,IA,52342,US,physical
addr-491228,loc-491228,NA,"303 NICHOLAS DR, STE 100",NA,MARSHALLTOWN,NA,IA,50158,US,physical
addr-491230,loc-491230,NA,503 3RD AVE SW,NA,STATE CENTER,NA,IA,50247,US,physical
addr-491259,loc-491259,NA,817 SHAKESPEARE AVE,NA,STRATFORD,NA,IA,50249,US,physical
addr-491260,loc-491260,NA,"2350 HOSPITAL DR, STE A",NA,WEBSTER CITY,NA,IA,50595,US,physical
addr-491262,loc-491262,NA,"205 N HARTWIG ST., CLINIC - CONRAD",NA,CONRAD,NA,IA,50621,US,physical
addr-491270,loc-491270,NA,731 MAIN ST,NA,JEWELL,NA,IA,50130,US,physical
addr-491346,loc-491346,NA,411 1ST AVE,NA,CLARENCE,NA,IA,52216,US,physical
addr-491348,loc-491348,NA,1412 CEDAR ST,NA,TIPTON,NA,IA,52772,US,physical
addr-491377,loc-491377,NA,1600 1ST ST E,NA,INDEPENDENCE,NA,IA,50644,US,physical
addr-491391,loc-491391,NA,1428 2ND AVE N,NA,FORT DODGE,NA,IA,50501,US,physical
addr-491392,loc-491392,NA,301 HIGHLAND AVE,NA,SAC CITY,NA,IA,50583,US,physical
addr-491393,loc-491393,NA,"800 KENYON RD, STES O, S, T, U, X & Y",NA,FORT DODGE,NA,IA,50501,US,physical
addr-491394,loc-491394,NA,1303 11TH AVE,NA,MANSON,NA,IA,50563,US,physical
addr-491395,loc-491395,NA,608 NW 7TH ST,NA,POCAHONTAS,NA,IA,50574,US,physical
addr-491396,loc-491396,NA,"1000 15TH ST N, STE A",NA,HUMBOLDT,NA,IA,50548,US,physical
addr-491398,loc-491398,NA,208 MAIN ST,NA,LAKE VIEW,NA,IA,51450,US,physical
addr-491400,loc-491400,NA,307 HIGHWAY 10,NA,LAURENS,NA,IA,50554,US,physical
addr-491405,loc-491405,NA,115 S PARK AVE,NA,EAGLE GROVE,NA,IA,50533,US,physical
addr-491406,loc-491406,NA,"804 KENYON RD, STE D",NA,FORT DODGE,NA,IA,50501,US,physical
addr-491475,loc-491475,NA,202 WILDCAT WAY,NA,JANESVILLE,NA,IA,50647,US,physical
addr-491498,loc-491498,NA,2015 W 5TH ST,NA,STORM LAKE,NA,IA,50588,US,physical
addr-491501,loc-491501,NA,"620 NORTHWESTERN DR, STE 1",NA,STORM LAKE,NA,IA,50588,US,physical
addr-491522,loc-491522,NA,105 9TH AVE,NA,BELLE PLAINE,NA,IA,52208,US,physical
addr-491524,loc-491524,NA,1803 C AVE,NA,VINTON,NA,IA,52349,US,physical
addr-491562,loc-491562,NA,"1603 MORGAN ST, STE 3",NA,KEOKUK,NA,IA,52632,US,physical
addr-491702,loc-491702,NA,"1795 HIGHWAY 64 E, STE 1",NA,ANAMOSA,NA,IA,52205,US,physical
addr-491753,loc-491753,NA,700 DAVIS AVE,NA,CORNING,NA,IA,50841,US,physical
addr-491763,loc-491763,NA,120 S TAYLOR ST,NA,MOUNT AYR,NA,IA,50854,US,physical
addr-491765,loc-491765,NA,"1000 W LINCOLN WAY, STE 100 & 101",NA,JEFFERSON,NA,IA,50129,US,physical
addr-491774,loc-491774,NA,408 DODGE ST,NA,BEDFORD,NA,IA,50833,US,physical
addr-491778,loc-491778,NA,"800 S FILLMORE ST, STE A, B & C",NA,OSCEOLA,NA,IA,50213,US,physical
addr-491827,loc-491827,NA,1100 S 10TH AVE,NA,ROCK RAPIDS,NA,IA,51246,US,physical
addr-491828,loc-491828,NA,101 N MAIN ST,NA,GEORGE,NA,IA,51237,US,physical
addr-491852,loc-491852,NA,840 W US HIGHWAY 18,NA,GARNER,NA,IA,50438,US,physical
addr-491870,loc-491870,NA,"300 E PINE ST, PO BOX 587",NA,MARCUS,NA,IA,51012,US,physical
addr-491871,loc-491871,NA,225 MAIN ST,NA,AURELIA,NA,IA,51005,US,physical
addr-491908,loc-491908,NA,401 AUDUBON ST,NA,ADAIR,NA,IA,50002,US,physical
addr-491918,loc-491918,NA,319 E MAIN ST,NA,PANORA,NA,IA,50216,US,physical
addr-491919,loc-491919,NA,616 10TH ST,NA,PERRY,NA,IA,50220,US,physical
addr-491958,loc-491958,NA,2405 ROCK ISLAND RD,NA,OELWEIN,NA,IA,50662,US,physical
addr-491987,loc-491987,NA,"3426 N PORT DR, STE 200",NA,MUSCATINE,NA,IA,52761,US,physical
addr-491988,loc-491988,NA,"3426 N PORT DR, STE 100",NA,MUSCATINE,NA,IA,52761,US,physical
addr-491989,loc-491989,NA,400 OVESEN DR,NA,WILTON,NA,IA,52778,US,physical
addr-491990,loc-491990,NA,"1518 MULBERRY AVE, STE 201&202",NA,MUSCATINE,NA,IA,52761,US,physical
addr-491991,loc-491991,NA,"1518 MULBERRY AVE, STE 101&102",NA,MUSCATINE,NA,IA,52761,US,physical
addr-492009,loc-492009,NA,"312 N FREMONT ST, STE A",NA,STUART,NA,IA,50250,US,physical
addr-492015,loc-492015,NA,522 N HANCOCK ST,NA,OTTUMWA,NA,IA,52501,US,physical
addr-492040,loc-492040,NA,502 3RD ST,NA,PARKERSBURG,NA,IA,50665,US,physical
addr-492052,loc-492052,NA,103 SE 13TH ST,NA,PANORA,NA,IA,50216,US,physical
addr-492061,loc-492061,NA,"101 E J AVE, STE 120",NA,GRUNDY CENTER,NA,IA,50638,US,physical
addr-492069,loc-492069,NA,211 SOUTH ST W,NA,JESUP,NA,IA,50648,US,physical
addr-492102,loc-492102,NA,402 S WALNUT ST,NA,NORTH ENGLISH,NA,IA,52316,US,physical
addr-492131,loc-492131,NA,"112 W MAIN ST, PO BOX 145",NA,ZEARING,NA,IA,50278,US,physical
addr-492139,loc-492139,NA,321 MILL ST,NA,AKRON,NA,IA,51001,US,physical
addr-492176,loc-492176,NA,400 MAIN ST,NA,TABOR,NA,IA,51653,US,physical
addr-492189,loc-492189,NA,"1013 PENNSYLVANIA AVE, STE E",NA,OTTUMWA,NA,IA,52501,US,physical
addr-492190,loc-492190,NA,107 N 3RD ST,NA,EDDYVILLE,NA,IA,52553,US,physical
addr-492274,loc-492274,NA,"2700 1ST AVE S, STE 100",NA,FORT DODGE,NA,IA,50501,US,physical
addr-492307,loc-492307,NA,"202 4TH AVE, STE 100, 200, 201, 202 & 300",NA,GRINNELL,NA,IA,50112,US,physical
addr-492308,loc-492308,NA,700 S HIGHWAY ST,NA,OAKLAND,NA,IA,51560,US,physical
addr-492327,loc-492327,NA,600 BUSTI AVE,NA,ELMA,NA,IA,50628,US,physical
addr-492329,loc-492329,NA,2419 2ND AVE N,NA,FORT DODGE,NA,IA,50501,US,physical
addr-492381,loc-492381,NA,"312 9TH ST SW, STE 1200",NA,WAVERLY,NA,IA,50677,US,physical
addr-492385,loc-492385,NA,111 TOWER ST,NA,DENVER,NA,IA,50622,US,physical
addr-492439,loc-492439,NA,908 MAIN ST,NA,MALVERN,NA,IA,51551,US,physical
addr-492450,loc-492450,NA,980 FIELD OF DREAMS WAY,NA,DYERSVILLE,NA,IA,52040,US,physical
addr-492504,loc-492504,NA,"109 E WALNUT ST, BOX 909",NA,COLUMBUS JUNCTION,NA,IA,52738,US,physical
addr-492511,loc-492511,NA,105 E MAIN ST,NA,WAUKON,NA,IA,52172,US,physical
addr-492535,loc-492535,NA,101 FRANKLIN ST,NA,MONONA,NA,IA,52159,US,physical
addr-492537,loc-492537,NA,911 CARTER ST NW,NA,ELKADER,NA,IA,52043,US,physical
addr-492604,loc-492604,NA,2728 2ND AVE S,NA,FORT DODGE,NA,IA,50501,US,physical
addr-492615,loc-492615,NA,"407 S WHITE ST, STE 103, 28",NA,MOUNT PLEASANT,NA,IA,52641,US,physical
addr-492618,loc-492618,NA,110 W PINE ST,NA,WINFIELD,NA,IA,52659,US,physical
addr-492619,loc-492619,NA,111 W WASHINGTON ST,NA,NEW LONDON,NA,IA,52645,US,physical
addr-492671,loc-492671,NA,709 2ND ST,NA,VICTOR,NA,IA,52347,US,physical
addr-492721,loc-492721,NA,728 47TH AVE,NA,AMANA,NA,IA,52203,US,physical
addr-492804,loc-492804,NA,404 E 2ND ST,NA,PRAIRIE CITY,NA,IA,50228,US,physical
addr-492886,loc-492886,NA,"101 W WASHINGTON ST, STE 100",NA,MONTEZUMA,NA,IA,50171,US,physical
addr-492899,loc-492899,NA,1400 S KIEL ST,NA,HOLSTEIN,NA,IA,51025,US,physical
addr-493105,loc-493105,NA,205 N U AVE,NA,VILLISCA,NA,IA,50864,US,physical
addr-493108,loc-493108,NA,"1400 SENATE AVE, STE 108&103",NA,RED OAK,NA,IA,51566,US,physical
addr-493161,loc-493161,NA,213 WEST ST S,NA,GRINNELL,NA,IA,50112,US,physical
addr-493162,loc-493162,NA,1817 1ST AVE E,NA,NEWTON,NA,IA,50208,US,physical
addr-493163,loc-493163,NA,801 N GRAND AVE,NA,MT PLEASANT,NA,IA,52641,US,physical
addr-493164,loc-493164,NA,312 W MCLANE ST,NA,OSCEOLA,NA,IA,50213,US,physical
addr-493165,loc-493165,NA,1501 39TH ST,NA,FORT MADISON,NA,IA,52627,US,physical
addr-493199,loc-493199,NA,2489 HIGHWAY 92,NA,WASHINGTON,NA,IA,52353,US,physical
addr-493235,loc-493235,NA,1008 11TH ST,NA,DE WITT,NA,IA,52742,US,physical
addr-493246,loc-493246,NA,705 ELM ST E,NA,ROCKWELL,NA,IA,50469,US,physical
addr-493268,loc-493268,NA,1009 PENNSYLVANIA AVE,NA,OTTUMWA,NA,IA,52501,US,physical
