id,service_id,location_id,phone_id,name,code,note
lang-7586-english,svc-7586,loc-7586,NA,English,NA,NA
lang-7590-english,svc-7590,loc-7590,NA,English,NA,NA
lang-7591-english,svc-7591,loc-7591,NA,English,NA,NA
lang-7592-english,svc-7592,loc-7592,NA,English,NA,NA
lang-7593-english,svc-7593,loc-7593,NA,English,NA,NA
lang-7594-english,svc-7594,loc-7594,NA,English,NA,NA
lang-7595-english,svc-7595,loc-7595,NA,English,NA,NA
lang-7596-english,svc-7596,loc-7596,NA,English,NA,NA
lang-7597-english,svc-7597,loc-7597,NA,English,NA,NA
lang-7598-english,svc-7598,loc-7598,NA,English,NA,NA
lang-7599-english,svc-7599,loc-7599,NA,English,NA,NA
lang-7600-english,svc-7600,loc-7600,NA,English,NA,NA
lang-7601-english,svc-7601,loc-7601,NA,English,NA,NA
lang-7602-english,svc-7602,loc-7602,NA,English,NA,NA
lang-7603-english,svc-7603,loc-7603,NA,English,NA,NA
lang-7604-english,svc-7604,loc-7604,NA,English,NA,NA
lang-7605-english,svc-7605,loc-7605,NA,English,NA,NA
lang-7607-english,svc-7607,loc-7607,NA,English,NA,NA
lang-7608-english,svc-7608,loc-7608,NA,English,NA,NA
lang-7609-english,svc-7609,loc-7609,NA,English,NA,NA
lang-7610-english,svc-7610,loc-7610,NA,English,NA,NA
lang-7611-english,svc-7611,loc-7611,NA,English,NA,NA
lang-7612-english,svc-7612,loc-7612,NA,English,NA,NA
lang-7613-english,svc-7613,loc-7613,NA,English,NA,NA
lang-7614-english,svc-7614,loc-7614,NA,English,NA,NA
lang-7615-english,svc-7615,loc-7615,NA,English,NA,NA
lang-7616-english,svc-7616,loc-7616,NA,English,NA,NA
lang-7617-english,svc-7617,loc-7617,NA,English,NA,NA
lang-7618-english,svc-7618,loc-7618,NA,English,NA,NA
lang-7619-english,svc-7619,loc-7619,NA,English,NA,NA
lang-7620-english,svc-7620,loc-7620,NA,English,NA,NA
lang-7621-english,svc-7621,loc-7621,NA,English,NA,NA
lang-7622-english,svc-7622,loc-7622,NA,English,NA,NA
lang-7623-english,svc-7623,loc-7623,NA,English,NA,NA
lang-7624-english,svc-7624,loc-7624,NA,English,NA,NA
lang-7625-english,svc-7625,loc-7625,NA,English,NA,NA
lang-7626-english,svc-7626,loc-7626,NA,English,NA,NA
lang-7627-english,svc-7627,loc-7627,NA,English,NA,NA
lang-7628-english,svc-7628,loc-7628,NA,English,NA,NA
lang-7629-english,svc-7629,loc-7629,NA,English,NA,NA
lang-7630-english,svc-7630,loc-7630,NA,English,NA,NA
lang-7631-english,svc-7631,loc-7631,NA,English,NA,NA
lang-7632-english,svc-7632,loc-7632,NA,English,NA,NA
lang-7633-english,svc-7633,loc-7633,NA,English,NA,NA
lang-7634-english,svc-7634,loc-7634,NA,English,NA,NA
lang-7635-english,svc-7635,loc-7635,NA,English,NA,NA
lang-7636-english,svc-7636,loc-7636,NA,English,NA,NA
lang-7637-english,svc-7637,loc-7637,NA,English,NA,NA
lang-7638-english,svc-7638,loc-7638,NA,English,NA,NA
lang-7639-english,svc-7639,loc-7639,NA,English,NA,NA
lang-7640-english,svc-7640,loc-7640,NA,English,NA,NA
lang-7641-english,svc-7641,loc-7641,NA,English,NA,NA
lang-7642-english,svc-7642,loc-7642,NA,English,NA,NA
lang-7643-english,svc-7643,loc-7643,NA,English,NA,NA
lang-7644-english,svc-7644,loc-7644,NA,English,NA,NA
lang-7645-english,svc-7645,loc-7645,NA,English,NA,NA
lang-7646-english,svc-7646,loc-7646,NA,English,NA,NA
lang-7647-english,svc-7647,loc-7647,NA,English,NA,NA
lang-7648-english,svc-7648,loc-7648,NA,English,NA,NA
lang-7649-english,svc-7649,loc-7649,NA,English,NA,NA
lang-7650-english,svc-7650,loc-7650,NA,English,NA,NA
lang-7651-english,svc-7651,loc-7651,NA,English,NA,NA
lang-7652-english,svc-7652,loc-7652,NA,English,NA,NA
lang-7653-english,svc-7653,loc-7653,NA,English,NA,NA
lang-7654-english,svc-7654,loc-7654,NA,English,NA,NA
lang-7655-english,svc-7655,loc-7655,NA,English,NA,NA
lang-7656-english,svc-7656,loc-7656,NA,English,NA,NA
lang-7657-english,svc-7657,loc-7657,NA,English,NA,NA
lang-7658-english,svc-7658,loc-7658,NA,English,NA,NA
lang-7659-english,svc-7659,loc-7659,NA,English,NA,NA
lang-7660-english,svc-7660,loc-7660,NA,English,NA,NA
lang-7661-english,svc-7661,loc-7661,NA,English,NA,NA
lang-7662-english,svc-7662,loc-7662,NA,English,NA,NA
lang-7663-english,svc-7663,loc-7663,NA,English,NA,NA
lang-7664-english,svc-7664,loc-7664,NA,English,NA,NA
lang-7665-english,svc-7665,loc-7665,NA,English,NA,NA
lang-7666-english,svc-7666,loc-7666,NA,English,NA,NA
lang-7667-english,svc-7667,loc-7667,NA,English,NA,NA
lang-7668-english,svc-7668,loc-7668,NA,English,NA,NA
lang-7669-english,svc-7669,loc-7669,NA,English,NA,NA
lang-7670-english,svc-7670,loc-7670,NA,English,NA,NA
lang-7671-english,svc-7671,loc-7671,NA,English,NA,NA
lang-7672-english,svc-7672,loc-7672,NA,English,NA,NA
lang-7673-english,svc-7673,loc-7673,NA,English,NA,NA
lang-7674-english,svc-7674,loc-7674,NA,English,NA,NA
lang-7675-english,svc-7675,loc-7675,NA,English,NA,NA
lang-7676-english,svc-7676,loc-7676,NA,English,NA,NA
lang-7677-english,svc-7677,loc-7677,NA,English,NA,NA
lang-7678-english,svc-7678,loc-7678,NA,English,NA,NA
lang-7679-english,svc-7679,loc-7679,NA,English,NA,NA
lang-7680-english,svc-7680,loc-7680,NA,English,NA,NA
lang-7681-english,svc-7681,loc-7681,NA,English,NA,NA
lang-7682-english,svc-7682,loc-7682,NA,English,NA,NA
lang-7683-english,svc-7683,loc-7683,NA,English,NA,NA
lang-7684-english,svc-7684,loc-7684,NA,English,NA,NA
lang-7685-english,svc-7685,loc-7685,NA,English,NA,NA
lang-7686-english,svc-7686,loc-7686,NA,English,NA,NA
lang-7687-english,svc-7687,loc-7687,NA,English,NA,NA
lang-7688-english,svc-7688,loc-7688,NA,English,NA,NA
lang-7689-english,svc-7689,loc-7689,NA,English,NA,NA
lang-7690-english,svc-7690,loc-7690,NA,English,NA,NA
lang-7691-english,svc-7691,loc-7691,NA,English,NA,NA
lang-7692-english,svc-7692,loc-7692,NA,English,NA,NA
lang-7693-english,svc-7693,loc-7693,NA,English,NA,NA
lang-7694-english,svc-7694,loc-7694,NA,English,NA,NA
lang-7695-english,svc-7695,loc-7695,NA,English,NA,NA
lang-7696-english,svc-7696,loc-7696,NA,English,NA,NA
lang-7697-english,svc-7697,loc-7697,NA,English,NA,NA
lang-7698-english,svc-7698,loc-7698,NA,English,NA,NA
lang-7699-english,svc-7699,loc-7699,NA,English,NA,NA
lang-7700-english,svc-7700,loc-7700,NA,English,NA,NA
lang-7701-english,svc-7701,loc-7701,NA,English,NA,NA
lang-7702-english,svc-7702,loc-7702,NA,English,NA,NA
lang-7703-english,svc-7703,loc-7703,NA,English,NA,NA
lang-7704-english,svc-7704,loc-7704,NA,English,NA,NA
lang-7705-english,svc-7705,loc-7705,NA,English,NA,NA
lang-7706-english,svc-7706,loc-7706,NA,English,NA,NA
lang-7707-english,svc-7707,loc-7707,NA,English,NA,NA
lang-7708-english,svc-7708,loc-7708,NA,English,NA,NA
lang-7709-english,svc-7709,loc-7709,NA,English,NA,NA
lang-7710-english,svc-7710,loc-7710,NA,English,NA,NA
lang-7711-english,svc-7711,loc-7711,NA,English,NA,NA
lang-7712-english,svc-7712,loc-7712,NA,English,NA,NA
lang-7713-english,svc-7713,loc-7713,NA,English,NA,NA
lang-7714-english,svc-7714,loc-7714,NA,English,NA,NA
lang-7715-english,svc-7715,loc-7715,NA,English,NA,NA
lang-7716-english,svc-7716,loc-7716,NA,English,NA,NA
lang-7717-english,svc-7717,loc-7717,NA,English,NA,NA
lang-7718-english,svc-7718,loc-7718,NA,English,NA,NA
lang-7719-english,svc-7719,loc-7719,NA,English,NA,NA
lang-7720-english,svc-7720,loc-7720,NA,English,NA,NA
lang-7721-english,svc-7721,loc-7721,NA,English,NA,NA
lang-7722-english,svc-7722,loc-7722,NA,English,NA,NA
lang-7723-english,svc-7723,loc-7723,NA,English,NA,NA
lang-7724-english,svc-7724,loc-7724,NA,English,NA,NA
lang-7725-english,svc-7725,loc-7725,NA,English,NA,NA
lang-7726-english,svc-7726,loc-7726,NA,English,NA,NA
lang-7727-english,svc-7727,loc-7727,NA,English,NA,NA
lang-7728-english,svc-7728,loc-7728,NA,English,NA,NA
lang-7729-english,svc-7729,loc-7729,NA,English,NA,NA
lang-7730-english,svc-7730,loc-7730,NA,English,NA,NA
lang-7732-english,svc-7732,loc-7732,NA,English,NA,NA
lang-7733-english,svc-7733,loc-7733,NA,English,NA,NA
lang-7734-english,svc-7734,loc-7734,NA,English,NA,NA
lang-7738-english,svc-7738,loc-7738,NA,English,NA,NA
lang-7739-english,svc-7739,loc-7739,NA,English,NA,NA
lang-7740-english,svc-7740,loc-7740,NA,English,NA,NA
lang-7741-english,svc-7741,loc-7741,NA,English,NA,NA
lang-7742-english,svc-7742,loc-7742,NA,English,NA,NA
lang-7743-english,svc-7743,loc-7743,NA,English,NA,NA
lang-7744-english,svc-7744,loc-7744,NA,English,NA,NA
lang-7745-english,svc-7745,loc-7745,NA,English,NA,NA
lang-7746-english,svc-7746,loc-7746,NA,English,NA,NA
lang-7747-english,svc-7747,loc-7747,NA,English,NA,NA
lang-7748-english,svc-7748,loc-7748,NA,English,NA,NA
lang-7749-english,svc-7749,loc-7749,NA,English,NA,NA
lang-7750-english,svc-7750,loc-7750,NA,English,NA,NA
lang-7751-english,svc-7751,loc-7751,NA,English,NA,NA
lang-7752-english,svc-7752,loc-7752,NA,English,NA,NA
lang-7753-english,svc-7753,loc-7753,NA,English,NA,NA
lang-7754-english,svc-7754,loc-7754,NA,English,NA,NA
lang-7755-english,svc-7755,loc-7755,NA,English,NA,NA
lang-7756-english,svc-7756,loc-7756,NA,English,NA,NA
lang-7757-english,svc-7757,loc-7757,NA,English,NA,NA
lang-7758-english,svc-7758,loc-7758,NA,English,NA,NA
lang-7759-english,svc-7759,loc-7759,NA,English,NA,NA
lang-7760-english,svc-7760,loc-7760,NA,English,NA,NA
lang-7761-english,svc-7761,loc-7761,NA,English,NA,NA
lang-7762-english,svc-7762,loc-7762,NA,English,NA,NA
lang-7763-english,svc-7763,loc-7763,NA,English,NA,NA
lang-7764-english,svc-7764,loc-7764,NA,English,NA,NA
lang-7765-english,svc-7765,loc-7765,NA,English,NA,NA
lang-7766-english,svc-7766,loc-7766,NA,English,NA,NA
lang-7770-english,svc-7770,loc-7770,NA,English,NA,NA
lang-7774-english,svc-7774,loc-7774,NA,English,NA,NA
lang-7777-english,svc-7777,loc-7777,NA,English,NA,NA
lang-7783-english,svc-7783,loc-7783,NA,English,NA,NA
lang-7792-english,svc-7792,loc-7792,NA,English,NA,NA
lang-7797-english,svc-7797,loc-7797,NA,English,NA,NA
lang-7798-english,svc-7798,loc-7798,NA,English,NA,NA
lang-7801-english,svc-7801,loc-7801,NA,English,NA,NA
lang-7802-english,svc-7802,loc-7802,NA,English,NA,NA
lang-7804-english,svc-7804,loc-7804,NA,English,NA,NA
lang-7805-english,svc-7805,loc-7805,NA,English,NA,NA
lang-7806-english,svc-7806,loc-7806,NA,English,NA,NA
lang-7808-english,svc-7808,loc-7808,NA,English,NA,NA
lang-7810-english,svc-7810,loc-7810,NA,English,NA,NA
lang-7811-english,svc-7811,loc-7811,NA,English,NA,NA
lang-7812-english,svc-7812,loc-7812,NA,English,NA,NA
lang-7813-english,svc-7813,loc-7813,NA,English,NA,NA
lang-7814-english,svc-7814,loc-7814,NA,English,NA,NA
lang-7815-english,svc-7815,loc-7815,NA,English,NA,NA
lang-7816-english,svc-7816,loc-7816,NA,English,NA,NA
lang-7817-english,svc-7817,loc-7817,NA,English,NA,NA
lang-7818-english,svc-7818,loc-7818,NA,English,NA,NA
lang-7819-english,svc-7819,loc-7819,NA,English,NA,NA
lang-7820-english,svc-7820,loc-7820,NA,English,NA,NA
lang-7821-english,svc-7821,loc-7821,NA,English,NA,NA
lang-7823-english,svc-7823,loc-7823,NA,English,NA,NA
lang-7824-english,svc-7824,loc-7824,NA,English,NA,NA
lang-7825-english,svc-7825,loc-7825,NA,English,NA,NA
lang-7826-english,svc-7826,loc-7826,NA,English,NA,NA
lang-7827-english,svc-7827,loc-7827,NA,English,NA,NA
lang-7828-english,svc-7828,loc-7828,NA,English,NA,NA
lang-7829-english,svc-7829,loc-7829,NA,English,NA,NA
lang-7830-english,svc-7830,loc-7830,NA,English,NA,NA
lang-7831-english,svc-7831,loc-7831,NA,English,NA,NA
lang-7832-english,svc-7832,loc-7832,NA,English,NA,NA
lang-7833-english,svc-7833,loc-7833,NA,English,NA,NA
lang-7834-english,svc-7834,loc-7834,NA,English,NA,NA
lang-7835-english,svc-7835,loc-7835,NA,English,NA,NA
lang-7836-english,svc-7836,loc-7836,NA,English,NA,NA
lang-7837-english,svc-7837,loc-7837,NA,English,NA,NA
lang-7838-english,svc-7838,loc-7838,NA,English,NA,NA
lang-7839-english,svc-7839,loc-7839,NA,English,NA,NA
lang-7840-english,svc-7840,loc-7840,NA,English,NA,NA
lang-7841-english,svc-7841,loc-7841,NA,English,NA,NA
lang-7843-english,svc-7843,loc-7843,NA,English,NA,NA
lang-7844-english,svc-7844,loc-7844,NA,English,NA,NA
lang-7845-english,svc-7845,loc-7845,NA,English,NA,NA
lang-7846-english,svc-7846,loc-7846,NA,English,NA,NA
lang-7847-english,svc-7847,loc-7847,NA,English,NA,NA
lang-7848-english,svc-7848,loc-7848,NA,English,NA,NA
lang-7849-english,svc-7849,loc-7849,NA,English,NA,NA
lang-7850-english,svc-7850,loc-7850,NA,English,NA,NA
lang-7851-english,svc-7851,loc-7851,NA,English,NA,NA
lang-7852-english,svc-7852,loc-7852,NA,English,NA,NA
lang-7853-english,svc-7853,loc-7853,NA,English,NA,NA
lang-7854-english,svc-7854,loc-7854,NA,English,NA,NA
lang-7855-english,svc-7855,loc-7855,NA,English,NA,NA
lang-7856-english,svc-7856,loc-7856,NA,English,NA,NA
lang-7857-english,svc-7857,loc-7857,NA,English,NA,NA
lang-7858-english,svc-7858,loc-7858,NA,English,NA,NA
lang-7859-english,svc-7859,loc-7859,NA,English,NA,NA
lang-7860-english,svc-7860,loc-7860,NA,English,NA,NA
lang-7862-english,svc-7862,loc-7862,NA,English,NA,NA
lang-7863-english,svc-7863,loc-7863,NA,English,NA,NA
lang-7864-english,svc-7864,loc-7864,NA,English,NA,NA
lang-7865-english,svc-7865,loc-7865,NA,English,NA,NA
lang-7866-english,svc-7866,loc-7866,NA,English,NA,NA
lang-7867-english,svc-7867,loc-7867,NA,English,NA,NA
lang-7868-english,svc-7868,loc-7868,NA,English,NA,NA
lang-7869-english,svc-7869,loc-7869,NA,English,NA,NA
lang-7870-english,svc-7870,loc-7870,NA,English,NA,NA
lang-7871-english,svc-7871,loc-7871,NA,English,NA,NA
lang-7872-english,svc-7872,loc-7872,NA,English,NA,NA
lang-7873-english,svc-7873,loc-7873,NA,English,NA,NA
lang-7874-english,svc-7874,loc-7874,NA,English,NA,NA
lang-7875-english,svc-7875,loc-7875,NA,English,NA,NA
lang-7876-english,svc-7876,loc-7876,NA,English,NA,NA
lang-7877-english,svc-7877,loc-7877,NA,English,NA,NA
lang-7878-english,svc-7878,loc-7878,NA,English,NA,NA
lang-7879-english,svc-7879,loc-7879,NA,English,NA,NA
lang-7880-english,svc-7880,loc-7880,NA,English,NA,NA
lang-7881-english,svc-7881,loc-7881,NA,English,NA,NA
lang-7882-english,svc-7882,loc-7882,NA,English,NA,NA
lang-7884-english,svc-7884,loc-7884,NA,English,NA,NA
lang-7885-english,svc-7885,loc-7885,NA,English,NA,NA
lang-7886-english,svc-7886,loc-7886,NA,English,NA,NA
lang-7887-english,svc-7887,loc-7887,NA,English,NA,NA
lang-7888-english,svc-7888,loc-7888,NA,English,NA,NA
lang-7890-english,svc-7890,loc-7890,NA,English,NA,NA
lang-7891-english,svc-7891,loc-7891,NA,English,NA,NA
lang-7892-english,svc-7892,loc-7892,NA,English,NA,NA
lang-7893-english,svc-7893,loc-7893,NA,English,NA,NA
lang-7894-english,svc-7894,loc-7894,NA,English,NA,NA
lang-7895-english,svc-7895,loc-7895,NA,English,NA,NA
lang-7896-english,svc-7896,loc-7896,NA,English,NA,NA
lang-7897-english,svc-7897,loc-7897,NA,English,NA,NA
lang-7898-english,svc-7898,loc-7898,NA,English,NA,NA
lang-7899-english,svc-7899,loc-7899,NA,English,NA,NA
lang-7901-english,svc-7901,loc-7901,NA,English,NA,NA
lang-7902-english,svc-7902,loc-7902,NA,English,NA,NA
lang-7903-english,svc-7903,loc-7903,NA,English,NA,NA
lang-7904-english,svc-7904,loc-7904,NA,English,NA,NA
lang-7905-english,svc-7905,loc-7905,NA,English,NA,NA
lang-7906-english,svc-7906,loc-7906,NA,English,NA,NA
lang-7907-english,svc-7907,loc-7907,NA,English,NA,NA
lang-7908-english,svc-7908,loc-7908,NA,English,NA,NA
lang-7909-english,svc-7909,loc-7909,NA,English,NA,NA
lang-7910-english,svc-7910,loc-7910,NA,English,NA,NA
lang-7911-english,svc-7911,loc-7911,NA,English,NA,NA
lang-7912-english,svc-7912,loc-7912,NA,English,NA,NA
lang-7913-english,svc-7913,loc-7913,NA,English,NA,NA
lang-7914-english,svc-7914,loc-7914,NA,English,NA,NA
lang-7915-english,svc-7915,loc-7915,NA,English,NA,NA
lang-7916-english,svc-7916,loc-7916,NA,English,NA,NA
lang-7917-english,svc-7917,loc-7917,NA,English,NA,NA
lang-7918-english,svc-7918,loc-7918,NA,English,NA,NA
lang-7919-english,svc-7919,loc-7919,NA,English,NA,NA
lang-7920-english,svc-7920,loc-7920,NA,English,NA,NA
lang-7923-english,svc-7923,loc-7923,NA,English,NA,NA
lang-7924-english,svc-7924,loc-7924,NA,English,NA,NA
lang-7925-english,svc-7925,loc-7925,NA,English,NA,NA
lang-7926-english,svc-7926,loc-7926,NA,English,NA,NA
lang-7927-english,svc-7927,loc-7927,NA,English,NA,NA
lang-7929-english,svc-7929,loc-7929,NA,English,NA,NA
lang-7930-english,svc-7930,loc-7930,NA,English,NA,NA
lang-7932-english,svc-7932,loc-7932,NA,English,NA,NA
lang-7933-english,svc-7933,loc-7933,NA,English,NA,NA
lang-7934-english,svc-7934,loc-7934,NA,English,NA,NA
lang-7936-english,svc-7936,loc-7936,NA,English,NA,NA
lang-7937-english,svc-7937,loc-7937,NA,English,NA,NA
lang-7938-english,svc-7938,loc-7938,NA,English,NA,NA
lang-7944-english,svc-7944,loc-7944,NA,English,NA,NA
lang-7947-english,svc-7947,loc-7947,NA,English,NA,NA
lang-7948-english,svc-7948,loc-7948,NA,English,NA,NA
lang-7949-english,svc-7949,loc-7949,NA,English,NA,NA
lang-7950-english,svc-7950,loc-7950,NA,English,NA,NA
lang-7951-english,svc-7951,loc-7951,NA,English,NA,NA
lang-7952-english,svc-7952,loc-7952,NA,English,NA,NA
lang-7953-english,svc-7953,loc-7953,NA,English,NA,NA
lang-7954-english,svc-7954,loc-7954,NA,English,NA,NA
lang-7955-english,svc-7955,loc-7955,NA,English,NA,NA
lang-7956-english,svc-7956,loc-7956,NA,English,NA,NA
lang-7957-english,svc-7957,loc-7957,NA,English,NA,NA
lang-7958-english,svc-7958,loc-7958,NA,English,NA,NA
lang-7959-english,svc-7959,loc-7959,NA,English,NA,NA
lang-7961-english,svc-7961,loc-7961,NA,English,NA,NA
lang-7962-english,svc-7962,loc-7962,NA,English,NA,NA
lang-7963-english,svc-7963,loc-7963,NA,English,NA,NA
lang-7964-english,svc-7964,loc-7964,NA,English,NA,NA
lang-7965-english,svc-7965,loc-7965,NA,English,NA,NA
lang-7966-english,svc-7966,loc-7966,NA,English,NA,NA
lang-7967-english,svc-7967,loc-7967,NA,English,NA,NA
lang-7971-english,svc-7971,loc-7971,NA,English,NA,NA
lang-7972-english,svc-7972,loc-7972,NA,English,NA,NA
lang-7973-english,svc-7973,loc-7973,NA,English,NA,NA
lang-7974-english,svc-7974,loc-7974,NA,English,NA,NA
lang-7977-english,svc-7977,loc-7977,NA,English,NA,NA
lang-7978-english,svc-7978,loc-7978,NA,English,NA,NA
lang-7979-english,svc-7979,loc-7979,NA,English,NA,NA
lang-7983-english,svc-7983,loc-7983,NA,English,NA,NA
lang-7984-english,svc-7984,loc-7984,NA,English,NA,NA
lang-7986-english,svc-7986,loc-7986,NA,English,NA,NA
lang-7987-english,svc-7987,loc-7987,NA,English,NA,NA
lang-7988-english,svc-7988,loc-7988,NA,English,NA,NA
lang-7989-english,svc-7989,loc-7989,NA,English,NA,NA
lang-7990-english,svc-7990,loc-7990,NA,English,NA,NA
lang-7991-english,svc-7991,loc-7991,NA,English,NA,NA
lang-7992-english,svc-7992,loc-7992,NA,English,NA,NA
lang-7993-english,svc-7993,loc-7993,NA,English,NA,NA
lang-7994-english,svc-7994,loc-7994,NA,English,NA,NA
lang-7995-english,svc-7995,loc-7995,NA,English,NA,NA
lang-7996-english,svc-7996,loc-7996,NA,English,NA,NA
lang-7997-english,svc-7997,loc-7997,NA,English,NA,NA
lang-7998-english,svc-7998,loc-7998,NA,English,NA,NA
lang-7999-english,svc-7999,loc-7999,NA,English,NA,NA
lang-8000-english,svc-8000,loc-8000,NA,English,NA,NA
lang-8001-english,svc-8001,loc-8001,NA,English,NA,NA
lang-8002-english,svc-8002,loc-8002,NA,English,NA,NA
lang-8003-english,svc-8003,loc-8003,NA,English,NA,NA
lang-8004-english,svc-8004,loc-8004,NA,English,NA,NA
lang-8005-english,svc-8005,loc-8005,NA,English,NA,NA
lang-8006-english,svc-8006,loc-8006,NA,English,NA,NA
lang-8007-english,svc-8007,loc-8007,NA,English,NA,NA
lang-8008-english,svc-8008,loc-8008,NA,English,NA,NA
lang-8009-english,svc-8009,loc-8009,NA,English,NA,NA
lang-8010-english,svc-8010,loc-8010,NA,English,NA,NA
lang-8011-english,svc-8011,loc-8011,NA,English,NA,NA
lang-8012-english,svc-8012,loc-8012,NA,English,NA,NA
lang-8013-english,svc-8013,loc-8013,NA,English,NA,NA
lang-8014-english,svc-8014,loc-8014,NA,English,NA,NA
lang-8015-english,svc-8015,loc-8015,NA,English,NA,NA
lang-8016-english,svc-8016,loc-8016,NA,English,NA,NA
lang-8017-english,svc-8017,loc-8017,NA,English,NA,NA
lang-8018-english,svc-8018,loc-8018,NA,English,NA,NA
lang-8021-english,svc-8021,loc-8021,NA,English,NA,NA
lang-8022-english,svc-8022,loc-8022,NA,English,NA,NA
lang-8028-english,svc-8028,loc-8028,NA,English,NA,NA
lang-8029-english,svc-8029,loc-8029,NA,English,NA,NA
lang-8030-english,svc-8030,loc-8030,NA,English,NA,NA
lang-8032-english,svc-8032,loc-8032,NA,English,NA,NA
lang-8033-english,svc-8033,loc-8033,NA,English,NA,NA
lang-8034-english,svc-8034,loc-8034,NA,English,NA,NA
lang-8035-english,svc-8035,loc-8035,NA,English,NA,NA
lang-8036-english,svc-8036,loc-8036,NA,English,NA,NA
lang-8037-english,svc-8037,loc-8037,NA,English,NA,NA
lang-8038-english,svc-8038,loc-8038,NA,English,NA,NA
lang-8039-english,svc-8039,loc-8039,NA,English,NA,NA
lang-8040-english,svc-8040,loc-8040,NA,English,NA,NA
lang-8041-english,svc-8041,loc-8041,NA,English,NA,NA
lang-8042-english,svc-8042,loc-8042,NA,English,NA,NA
lang-8043-english,svc-8043,loc-8043,NA,English,NA,NA
lang-8064-english,svc-8064,loc-8064,NA,English,NA,NA
lang-8065-english,svc-8065,loc-8065,NA,English,NA,NA
lang-8066-english,svc-8066,loc-8066,NA,English,NA,NA
lang-8067-english,svc-8067,loc-8067,NA,English,NA,NA
lang-8068-english,svc-8068,loc-8068,NA,English,NA,NA
lang-8069-english,svc-8069,loc-8069,NA,English,NA,NA
lang-8072-english,svc-8072,loc-8072,NA,English,NA,NA
lang-8073-english,svc-8073,loc-8073,NA,English,NA,NA
lang-8074-english,svc-8074,loc-8074,NA,English,NA,NA
lang-8075-english,svc-8075,loc-8075,NA,English,NA,NA
lang-8079-english,svc-8079,loc-8079,NA,English,NA,NA
lang-8080-english,svc-8080,loc-8080,NA,English,NA,NA
lang-8081-english,svc-8081,loc-8081,NA,English,NA,NA
lang-8082-english,svc-8082,loc-8082,NA,English,NA,NA
lang-8083-english,svc-8083,loc-8083,NA,English,NA,NA
lang-8084-english,svc-8084,loc-8084,NA,English,NA,NA
lang-8085-english,svc-8085,loc-8085,NA,English,NA,NA
lang-8086-english,svc-8086,loc-8086,NA,English,NA,NA
lang-8088-english,svc-8088,loc-8088,NA,English,NA,NA
lang-8093-english,svc-8093,loc-8093,NA,English,NA,NA
lang-8094-english,svc-8094,loc-8094,NA,English,NA,NA
lang-8095-english,svc-8095,loc-8095,NA,English,NA,NA
lang-8096-english,svc-8096,loc-8096,NA,English,NA,NA
lang-8111-english,svc-8111,loc-8111,NA,English,NA,NA
lang-8112-english,svc-8112,loc-8112,NA,English,NA,NA
lang-8113-english,svc-8113,loc-8113,NA,English,NA,NA
lang-8114-english,svc-8114,loc-8114,NA,English,NA,NA
lang-8115-english,svc-8115,loc-8115,NA,English,NA,NA
lang-8116-english,svc-8116,loc-8116,NA,English,NA,NA
lang-8117-english,svc-8117,loc-8117,NA,English,NA,NA
lang-8118-english,svc-8118,loc-8118,NA,English,NA,NA
lang-8119-english,svc-8119,loc-8119,NA,English,NA,NA
lang-8120-english,svc-8120,loc-8120,NA,English,NA,NA
lang-8121-english,svc-8121,loc-8121,NA,English,NA,NA
lang-8122-english,svc-8122,loc-8122,NA,English,NA,NA
lang-8124-english,svc-8124,loc-8124,NA,English,NA,NA
lang-8126-english,svc-8126,loc-8126,NA,English,NA,NA
lang-8128-english,svc-8128,loc-8128,NA,English,NA,NA
lang-8129-english,svc-8129,loc-8129,NA,English,NA,NA
lang-8130-english,svc-8130,loc-8130,NA,English,NA,NA
lang-8131-english,svc-8131,loc-8131,NA,English,NA,NA
lang-8133-english,svc-8133,loc-8133,NA,English,NA,NA
lang-8135-english,svc-8135,loc-8135,NA,English,NA,NA
lang-8136-english,svc-8136,loc-8136,NA,English,NA,NA
lang-8137-english,svc-8137,loc-8137,NA,English,NA,NA
lang-8138-english,svc-8138,loc-8138,NA,English,NA,NA
lang-8139-english,svc-8139,loc-8139,NA,English,NA,NA
lang-8140-english,svc-8140,loc-8140,NA,English,NA,NA
lang-8141-english,svc-8141,loc-8141,NA,English,NA,NA
lang-8142-english,svc-8142,loc-8142,NA,English,NA,NA
lang-8143-english,svc-8143,loc-8143,NA,English,NA,NA
lang-8144-english,svc-8144,loc-8144,NA,English,NA,NA
lang-8145-english,svc-8145,loc-8145,NA,English,NA,NA
lang-8146-english,svc-8146,loc-8146,NA,English,NA,NA
lang-8147-english,svc-8147,loc-8147,NA,English,NA,NA
lang-8148-english,svc-8148,loc-8148,NA,English,NA,NA
lang-8149-english,svc-8149,loc-8149,NA,English,NA,NA
lang-8150-english,svc-8150,loc-8150,NA,English,NA,NA
lang-8151-english,svc-8151,loc-8151,NA,English,NA,NA
lang-8152-english,svc-8152,loc-8152,NA,English,NA,NA
lang-8155-english,svc-8155,loc-8155,NA,English,NA,NA
lang-8157-english,svc-8157,loc-8157,NA,English,NA,NA
lang-8161-english,svc-8161,loc-8161,NA,English,NA,NA
lang-8163-english,svc-8163,loc-8163,NA,English,NA,NA
lang-8165-english,svc-8165,loc-8165,NA,English,NA,NA
lang-8166-english,svc-8166,loc-8166,NA,English,NA,NA
